x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.15897837281227112,0.609980583190918,-1.2214428579682135e-8,0.2018052190542221,0.6005414128303528,-0.0069670104421675205,0.24784554541110992,0.6207544207572937,-0.019174402579665184,0.2731093764305115,0.6581390500068665,-0.030157798901200294,0.2687566578388214,0.6856424808502197,-0.03901898115873337,0.23160327970981598,0.5804320573806763,-0.03767863288521767,0.26746368408203125,0.6345934867858887,-0.05275753512978554,0.25415632128715515,0.6431758403778076,-0.056592412292957306,0.2376817762851715,0.632357656955719,-0.057783834636211395,0.20997609198093414,0.5981025099754333,-0.043002787977457047,0.24756047129631042,0.6653292179107666,-0.05450742691755295,0.23413865268230438,0.6618528366088867,-0.04914604499936104,0.22060918807983398,0.6423445343971252,-0.046763207763433456,0.19033081829547882,0.6209262609481812,-0.04799185320734978,0.2282586395740509,0.6833685636520386,-0.0525713749229908,0.21694083511829376,0.674677848815918,-0.04054548591375351,0.20492856204509735,0.6570217609405518,-0.03449530899524689,0.17307054996490479,0.6458448171615601,-0.054172348231077194,0.20674562454223633,0.6917487382888794,-0.052459679543972015,0.19986729323863983,0.6823479533195496,-0.04289109259843826,0.18873998522758484,0.6656758189201355,-0.03834880515933037,idle
0.16230864822864532,0.611128032207489,-5.457345686465942e-9,0.20355385541915894,0.6027750968933105,-0.007953299209475517,0.24741120636463165,0.6226473450660706,-0.020475611090660095,0.27189454436302185,0.6597428321838379,-0.03168801963329315,0.26941442489624023,0.6851937174797058,-0.040808163583278656,0.23479443788528442,0.5803426504135132,-0.03751775622367859,0.2686160206794739,0.6356109976768494,-0.05268222838640213,0.2550075054168701,0.644709587097168,-0.056902531534433365,0.2380734533071518,0.6323299407958984,-0.058404672890901566,0.21338486671447754,0.5980086922645569,-0.04252489283680916,0.24937298893928528,0.665367603302002,-0.054005540907382965,0.2364450991153717,0.6627649068832397,-0.049320295453071594,0.2227594554424286,0.6425869464874268,-0.04735320433974266,0.19371968507766724,0.6212300062179565,-0.04728167504072189,0.22945377230644226,0.6832911968231201,-0.051966920495033264,0.21872219443321228,0.6750015020370483,-0.040808163583278656,0.20749983191490173,0.6566721796989441,-0.03546125441789627,0.17652830481529236,0.6463773250579834,-0.05325447395443916,0.20837928354740143,0.6914258599281311,-0.0516807995736599,0.2013670802116394,0.6826611161231995,-0.042381834238767624,0.19059041142463684,0.6658982634544373,-0.03798270598053932,idle
0.1652790755033493,0.6121758818626404,-1.064049826027258e-8,0.20907945930957794,0.6027516722679138,-0.007526576519012451,0.2535064220428467,0.621711254119873,-0.020566754043102264,0.2768939137458801,0.6598654389381409,-0.032523736357688904,0.27294209599494934,0.6882913112640381,-0.04243520274758339,0.23728345334529877,0.5809390544891357,-0.03830697014927864,0.2714756727218628,0.6372937560081482,-0.053964484483003616,0.2572115957736969,0.6450856328010559,-0.05850181356072426,0.2407752126455307,0.6317265629768372,-0.060324184596538544,0.2151891589164734,0.5988799929618835,-0.04381127655506134,0.2517841160297394,0.6652216911315918,-0.055563706904649734,0.23862014710903168,0.6625648140907288,-0.05076603963971138,0.22536113858222961,0.6435105800628662,-0.04898085445165634,0.1955430805683136,0.6221538782119751,-0.049018051475286484,0.23334741592407227,0.6839925646781921,-0.053778525441884995,0.22179555892944336,0.6756633520126343,-0.041914522647857666,0.2097378373146057,0.6580784320831299,-0.03609409183263779,0.17854543030261993,0.6473985314369202,-0.05552651733160019,0.21157892048358917,0.6925722360610962,-0.053964484483003616,0.20478294789791107,0.6831657290458679,-0.04448071867227554,0.1937316656112671,0.6664308309555054,-0.04001776874065399,idle
0.16298913955688477,0.610127329826355,-2.73357443347777e-8,0.2074611783027649,0.5994629263877869,-0.0073374249041080475,0.253268837928772,0.6198107600212097,-0.019992100074887276,0.27773362398147583,0.6593818664550781,-0.03140798956155777,0.27314990758895874,0.6898298263549805,-0.04086088016629219,0.2381095141172409,0.5818885564804077,-0.038002144545316696,0.27227160334587097,0.6386290788650513,-0.05382048711180687,0.25824975967407227,0.6446474194526672,-0.05869939923286438,0.24261648952960968,0.6307327151298523,-0.0607195720076561,0.21623623371124268,0.6002034544944763,-0.04333845525979996,0.25264057517051697,0.6679295301437378,-0.05484963208436966,0.23974798619747162,0.6627783179283142,-0.04985637217760086,0.22711798548698425,0.641887366771698,-0.047988664358854294,0.19652611017227173,0.6236698627471924,-0.04848418012261391,0.23306211829185486,0.6863664388656616,-0.053210627287626266,0.2220836579799652,0.6755650043487549,-0.04173756390810013,0.21107527613639832,0.6565454006195068,-0.036191608756780624,0.17942070960998535,0.6489750742912292,-0.054811518639326096,0.2123783975839615,0.6934993267059326,-0.05267699807882309,0.20503073930740356,0.682630181312561,-0.04295728728175163,0.19387401640415192,0.6650823950767517,-0.038440484553575516,idle
0.16669964790344238,0.609829843044281,-4.586641821902049e-8,0.20882143080234528,0.5998747944831848,-0.006350562907755375,0.25485751032829285,0.6192725896835327,-0.018436195328831673,0.2790459394454956,0.6578993797302246,-0.029581887647509575,0.2758582830429077,0.6884840726852417,-0.03889540955424309,0.2395111322402954,0.5838009715080261,-0.03641435131430626,0.27471885085105896,0.6391034126281738,-0.05275118723511696,0.25999778509140015,0.6435493230819702,-0.05885841324925423,0.2439437061548233,0.6290965676307678,-0.061530329287052155,0.21828168630599976,0.6018800139427185,-0.04187268391251564,0.25503072142601013,0.6676466464996338,-0.0529802069067955,0.240993469953537,0.6633626222610474,-0.047789063304662704,0.22714440524578094,0.6438292860984802,-0.0456133596599102,0.19875141978263855,0.6247705221176147,-0.0472165085375309,0.23678253591060638,0.6866341233253479,-0.05110986903309822,0.22495831549167633,0.6774370670318604,-0.038532793521881104,0.21214847266674042,0.6591562032699585,-0.032139286398887634,0.18147438764572144,0.6499817967414856,-0.05374360829591751,0.21507179737091064,0.6946579813957214,-0.05114803835749626,0.2076272815465927,0.6848962903022766,-0.040727581828832626,0.19617338478565216,0.6680917143821716,-0.03568911552429199,idle
0.16607171297073364,0.6165930032730103,-3.533955705847802e-8,0.20787988603115082,0.607499361038208,-0.006117501296103001,0.25303104519844055,0.6279836297035217,-0.018632514402270317,0.2789614498615265,0.6656591892242432,-0.030222071334719658,0.277281790971756,0.6928032636642456,-0.03978986293077469,0.24148054420948029,0.5859493613243103,-0.037644702941179276,0.2769823372364044,0.64167320728302,-0.05338220298290253,0.26178106665611267,0.6495174169540405,-0.057900331914424896,0.2456379532814026,0.6364120841026306,-0.059684790670871735,0.2206699103116989,0.6031287908554077,-0.043890345841646194,0.25751784443855286,0.6695733070373535,-0.05516666918992996,0.24290142953395844,0.6679175496101379,-0.049699362367391586,0.22966782748699188,0.6491624116897583,-0.04749725013971329,0.20119594037532806,0.6263245344161987,-0.04981326684355736,0.23862431943416595,0.6885637044906616,-0.05406561866402626,0.22587759792804718,0.6812472939491272,-0.04115669056773186,0.2134748250246048,0.6637110114097595,-0.034797150641679764,0.1837187558412552,0.6523275971412659,-0.05687520653009415,0.21678081154823303,0.6974121332168579,-0.05509074032306671,0.20888535678386688,0.6888580918312073,-0.044801563024520874,0.19753503799438477,0.6722551584243774,-0.03982783108949661,idle
0.17168179154396057,0.6199021935462952,-1.3698649325988299e-8,0.21736308932304382,0.6082556247711182,-0.0082535520195961,0.2634233832359314,0.6273289322853088,-0.020696623250842094,0.28762614727020264,0.6650156378746033,-0.03202957287430763,0.2829402685165405,0.6939676403999329,-0.041277408599853516,0.24568906426429749,0.5872651934623718,-0.03554336354136467,0.2801205813884735,0.6412375569343567,-0.051625724881887436,0.26692092418670654,0.64830082654953,-0.05745629966259003,0.25098493695259094,0.635412335395813,-0.06008199602365494,0.2235870510339737,0.6068884134292603,-0.040620990097522736,0.2609911859035492,0.6735038757324219,-0.05297718197107315,0.2480061799287796,0.6687754988670349,-0.049270324409008026,0.2344674915075302,0.6483025550842285,-0.04791886731982231,0.20378315448760986,0.6311219334602356,-0.04571791738271713,0.24117785692214966,0.6923882961273193,-0.051200982183218,0.23023371398448944,0.6821488738059998,-0.04035069793462753,0.21835000813007355,0.663769543170929,-0.03475179523229599,0.18624356389045715,0.6563488245010376,-0.05216630920767784,0.22009064257144928,0.7010576725006104,-0.050390105694532394,0.21313035488128662,0.6910410523414612,-0.04077544063329697,0.20147153735160828,0.6739007830619812,-0.03612256050109863,idle
0.17441707849502563,0.6226192712783813,-1.1067836647171703e-9,0.2170145958662033,0.6103512048721313,-0.008228094317018986,0.2618666887283325,0.6288743615150452,-0.020744774490594864,0.287092000246048,0.6669860482215881,-0.03191503509879112,0.284222811460495,0.6943110823631287,-0.040945541113615036,0.24734777212142944,0.5878833532333374,-0.03768150508403778,0.2819637954235077,0.6432561278343201,-0.05273234099149704,0.268381804227829,0.650755763053894,-0.05654038488864899,0.2519846558570862,0.6381992697715759,-0.05773719772696495,0.2258198857307434,0.6066140532493591,-0.04254129156470299,0.2627889811992645,0.6732183694839478,-0.053892891854047775,0.25008606910705566,0.6697320938110352,-0.04892429709434509,0.2366655170917511,0.6508182883262634,-0.04674827307462692,0.2062649428844452,0.6307403445243835,-0.047183480113744736,0.2432413548231125,0.6921339631080627,-0.05211580544710159,0.2323203980922699,0.6826207041740417,-0.041163139045238495,0.22105145454406738,0.6646581888198853,-0.035759344696998596,0.18919213116168976,0.6564589738845825,-0.053058747202157974,0.22188793122768402,0.7011316418647766,-0.05171686410903931,0.21475625038146973,0.6912215948104858,-0.04268635809421539,0.2036817967891693,0.6745887994766235,-0.038406845182180405,idle
0.17825166881084442,0.6290469765663147,2.686143574237576e-8,0.22159981727600098,0.6137019991874695,-0.009539896622300148,0.26665231585502625,0.6275583505630493,-0.022547228261828423,0.2918311357498169,0.6635400652885437,-0.03430095314979553,0.287050724029541,0.6937938332557678,-0.04413424804806709,0.24770012497901917,0.5882613658905029,-0.037483878433704376,0.2836858034133911,0.6418285369873047,-0.052029334008693695,0.2706860601902008,0.6530162692070007,-0.05601244047284126,0.25491973757743835,0.6418164968490601,-0.058003995567560196,0.2262592911720276,0.607032060623169,-0.04182262346148491,0.2655903398990631,0.6717972159385681,-0.053665246814489365,0.2529350221157074,0.6718107461929321,-0.049895528703927994,0.23933173716068268,0.6536679863929749,-0.04868636652827263,0.2074236422777176,0.6319959759712219,-0.04601911082863808,0.2462272047996521,0.691913366317749,-0.05153144523501396,0.2350476086139679,0.6842880845069885,-0.04157367721199989,0.22311162948608398,0.6656179428100586,-0.036843739449977875,0.19082914292812347,0.658237636089325,-0.051602572202682495,0.22527474164962769,0.702065110206604,-0.05114024505019188,0.21857458353042603,0.693727970123291,-0.042960651218891144,0.2069728672504425,0.6771256327629089,-0.03926205262541771,idle
0.18181197345256805,0.6278286576271057,5.599369146125355e-8,0.22451812028884888,0.6159138679504395,-0.009288416244089603,0.2688741385936737,0.6304200887680054,-0.022627802565693855,0.29312947392463684,0.666175901889801,-0.03456036373972893,0.2885570526123047,0.6947053074836731,-0.04481491446495056,0.24936792254447937,0.5884146690368652,-0.03928932175040245,0.285007119178772,0.6407207250595093,-0.053425341844558716,0.2743779122829437,0.6555572748184204,-0.05708646774291992,0.25864139199256897,0.647584855556488,-0.05881534144282341,0.22740542888641357,0.6068522930145264,-0.04389963299036026,0.26687711477279663,0.6717469096183777,-0.055696599185466766,0.25520041584968567,0.6745555400848389,-0.05193377658724785,0.2416955977678299,0.6560794115066528,-0.050815094262361526,0.20776434242725372,0.631494402885437,-0.04806924983859062,0.24755550920963287,0.6926740407943726,-0.05339144542813301,0.23704662919044495,0.6865876317024231,-0.04264535754919052,0.22468945384025574,0.6674028038978577,-0.03745875880122185,0.19035814702510834,0.6575478315353394,-0.053628742694854736,0.2250877320766449,0.7018188238143921,-0.05356094241142273,0.2197110503911972,0.6948540806770325,-0.045018311589956284,0.20876893401145935,0.6785104274749756,-0.04091649502515793,idle
